a,b,fam,dcv,dlb,resid,sd0,var0,m,foreign
blend159av_h3,w16n_finegrid,h3,-6.524356800818865,-20.000000000020002,-13.475643199201137,7.565615499409114,57.238537884899415,-2,False
blend159av_h3,w20_ad187_h3,h3,-51.64283556347016,-99.99999999998899,-48.35716443651883,25.717875722695442,661.4091316880076,-10,False
blend159av_h3,w23_ad187std_h3,h3,-60.10294486624712,-90.0000000000345,-29.897055133787383,25.754881764110937,663.3139346833341,-9,False
blend159av_h3,w27_ad188std_h3,h3,-62.29991744433061,-99.99999999998899,-37.700082555658376,26.622673684005207,708.7667540850234,-10,False
blend159av_h3,w29_ad194std_h3,h3,-64.834261652158,-99.99999999998899,-35.16573834783098,27.45066277337817,753.53888669773,-10,False
blend159av_h3,w34_ad195std_h3,h3,-71.40314633213852,-99.99999999998899,-28.596853667850468,28.906445678313624,835.5826017532963,-10,False
blend159av_h3,w34_ad196std_h3,h3,-70.74514859983783,-99.99999999998899,-29.254851400151153,29.131776683508484,848.6604127378087,-10,False
blend159av_h3,w36_ad197std_h3,h3,-75.27099776660774,-99.99999999998899,-24.72900223338125,29.40408610402231,864.6002796127577,-10,False
blend159av_h3,w36_ad199std_h3,h3,-86.2554953001693,-110.0000000000545,-23.744504699885198,30.54938962638373,933.2652065446018,-11,False
blend159av_h3,w38_ad202std_h3,h3,-83.84925437565639,-99.99999999998899,-16.1507456243326,30.889151323232525,954.1396694695577,-10,False
blend159av_h3,w40_ad211std_h3,h3,-84.01249281975166,-110.0000000000545,-25.987507180302842,31.095537804997427,966.9324713820242,-11,False
blend159av_hybrid,stack_pub149_hybrid,hybrid,10.862432788805165,29.99999999997449,19.137567211169326,16.417266918591817,269.5266530762892,3,True
blend159av_hybrid,stack_pub151_hybrid,hybrid,4.877997455743355,29.99999999997449,25.122002544231137,14.937908356953109,223.14110608072951,3,True
blend159av_hybrid,stack_pub86_hybrid,hybrid,351.37217436920224,219.99999999999798,-131.37217436920426,59.4885067635988,3538.88243696274,22,True
blend159av_hybrid,w20_ad187_hybrid,hybrid,-48.17441569748837,-110.0000000000545,-61.82558430256613,26.986462411420977,728.2691534830374,-11,False
blend159av_hybrid,w23_ad187std_h3_hybrid,hybrid,-68.62444936106549,-99.99999999998899,-31.3755506389235,27.538294673789782,758.3576735404786,-10,False
blend159av_hybrid,w34_ad195std_hybrid,hybrid,-81.66076112348098,-110.0000000000545,-28.339238876573518,31.19193900898127,972.9370591400075,-11,False
blend159av_hybrid,w34_ad196std_hybrid,hybrid,-79.95242810454606,-110.0000000000545,-30.04757189550844,30.674035833604556,940.8964743212564,-11,False
blend159av_hybrid,w36_ad197std_hybrid,hybrid,-83.25316942436878,-120.000000000009,-36.74683057564022,31.579027644574154,997.2349869767786,-12,False
blend159av_hybrid,w36_ad199std_hybrid,hybrid,-93.9557636185917,-120.000000000009,-26.044236381417292,32.77952071099204,1074.4969780423562,-12,False
blend159av_hybrid,w38_ad202std_hybrid,hybrid,-94.08922547060605,-110.0000000000545,-15.910774529448446,32.38431904495179,1048.7441200052272,-11,False
blend159av_hybrid,w40_ad211std_hybrid,hybrid,-90.32198928282665,-110.0000000000545,-19.67801071722785,33.958920365929195,1153.2082724195207,-11,False
blend159av_logit,stack_pub74_logit,logit,323.4129591506152,250.0000000000835,-73.41295915053172,58.7460998455704,3451.1042470657267,25,True
blend159av_logit,stack_pub88_mine_logit,logit,304.81800514303717,250.0000000000835,-54.818005142953666,56.770760875954466,3222.919290434802,25,True
blend159av_logit,w14a_repro159av_logit,logit,-0.10524310145587634,0.0,0.10524310145587634,4.287346496730245,18.3813399830251,0,False
blend159av_logit,w20_ad187_logit,logit,-60.03529801046348,-99.99999999998899,-39.96470198952551,27.544858571145028,758.7192337043816,-10,False
blend159av_logit,w23_ad187std_logit,logit,-65.04094712778131,-79.99999999996899,-14.959052872187684,28.294790469282656,800.5951677006087,-8,False
blend159av_logit,w27_ad188raw_logit,logit,-73.96841394691212,-99.99999999998899,-26.031586053076865,29.277375343314574,857.1647069933242,-10,False
blend159av_logit,w27_ad190std_logit,logit,-74.7402254460683,-99.99999999998899,-25.259774553920693,30.140307856007233,908.4381576548913,-10,False
blend159av_logit,w29_ad194std_logit,logit,-75.17166634363193,-99.99999999998899,-24.82833365635706,30.472394782926614,928.5668438065331,-10,False
blend159av_rankraw,stack_pub151_fixed_rankraw,rankraw,9.35873011265187,-9.99999999995449,-19.35873011260636,14.736976091959367,217.17846433498198,-1,True
blend159av_rankraw,stack_pub151_rankraw,rankraw,10.794816379555705,0.0,-10.794816379555705,14.191174717923097,201.3894398746197,0,True
blend159av_rankraw,w20_ad187_rankraw,rankraw,-57.66932246742407,-120.000000000009,-62.33067753258493,26.32462685949986,692.9859792919015,-12,False
blend159av_rankraw,w22_ad187corr_rankraw,rankraw,-66.27484383936455,-149.9999999999835,-83.72515616061894,27.606762283233675,762.1333237629733,-15,False
blend159av_rankraw,w23_ad187std_h3_rankraw,rankraw,-57.93056791547624,-120.000000000009,-62.06943208453276,26.659922380912818,710.7514613562962,-12,False
blend159av_rankraw,w38_ad202std_rankraw,rankraw,-72.89471103821832,-120.000000000009,-47.10528896179068,32.17671941029022,1035.341272008547,-12,False
blend159av_rankraw,w40_ad211std_rankraw,rankraw,-70.5415128398057,-120.000000000009,-49.45848716020329,32.81636649407162,1076.9139098732267,-12,False
blend159av_rescale,blend160orig_rescale,rescale,5.321571248995127,0.0,-5.321571248995127,6.367272850600714,40.54216355399694,0,False
blend159av_rescale,blend160origm_rescale,rescale,1.6614049475061066,0.0,-1.6614049475061066,3.82451987959198,14.626952309394255,0,False
blend159av_rescale,w14a_repro159av_rescale,rescale,1.4961722633044516,0.0,-1.4961722633044516,5.058850729853632,25.59197070694063,0,False
blend159av_rescale,w20_ad187_rescale,rescale,-49.17683847860399,-99.99999999998899,-50.823161521384996,27.38964239437743,750.1925104918773,-10,False
blend159av_rescale,w23_ad187std_h3_rescale,rescale,-65.03362476550923,-90.0000000000345,-24.966375234525273,28.31126453674665,801.5276996696484,-9,False
blend159av_rescale,w27_ad188raw_rescale,rescale,-70.30113333350575,-99.99999999998899,-29.69886666648324,28.32831172293626,802.4932450718479,-10,False
blend159av_rescale,w27_ad190std_rescale,rescale,-70.33118394328409,-99.99999999998899,-29.668816056704898,29.701523614879154,882.180505045224,-10,False
blend159av_rescale,w29_ad194std_rescale,rescale,-69.21063922793458,-99.99999999998899,-30.78936077205441,29.25872597604916,856.0730457415339,-10,False
blend159av_rescale,w36_ad199std_rescale,rescale,-93.2670200833874,-110.0000000000545,-16.732979916667105,32.32371177886407,1044.8223431630759,-11,False
blend159av_rescale,w38_ad202std_rescale,rescale,-91.36516966234964,-99.99999999998899,-8.634830337639343,33.695295129095555,1135.3729138368508,-10,False
blend159av_rescale,w40_ad211std_rescale,rescale,-92.31140358811896,-110.0000000000545,-17.688596411935535,32.6579241045597,1066.5400068191811,-11,False
blend159av_w,w27_ad188raw,w,-63.19664042775397,-110.0000000000545,-46.80335957230053,27.474308879081327,754.8376483831671,-11,False
blend159av_w,w34_ad195std_w,w,-71.32590378189363,-99.99999999998899,-28.674096218095357,29.16704963819761,850.7167845970835,-10,False
blend159av_wh3,w34_ad195std_wh3,wh3,-70.35482558315209,-99.99999999998899,-29.645174416836895,29.15954312275305,850.2789551276946,-10,False
blend160orig,blend160origm,ens4,-1.9368282753173816,0.0,1.9368282753173816,3.7631656684785146,14.161415848415345,0,False
blend160orig,w14a_repro159av,ens4,-1.3088151855633612,0.0,1.3088151855633612,3.7093630410531784,13.759374170331284,0,False
blend160orig,w16q_ens4avg,ens4,-9.209507167318165,-20.000000000020002,-10.790492832701837,8.678533750468764,75.31694805802545,-2,False
blend160orig,w16t_cellens4,ens4,-9.065049085710264,-20.000000000020002,-10.934950914309738,11.055713748056291,122.2288064789609,-2,False
blend160orig,w20_ad187,ens4,-55.58187071175169,-99.99999999998899,-44.418129288237296,25.733640121621843,662.2202339091455,-10,False
blend160orig,w21_ad187corr,ens4,-64.57375706669933,-109.99999999994348,-45.426242933244154,27.41035937130242,751.3278008639463,-11,False
blend160orig,w21_ad187corr_ens4,ens4,-61.62545327681457,-120.000000000009,-58.37454672319443,26.831499444675476,719.9293624496204,-12,False
blend160orig,w23_ad187std,ens4,-63.58963257990791,-89.99999999992347,-26.410367420015568,25.797087749930434,665.4897363776108,-9,False
blend160orig,w23_ad187stdcorr,ens4,-72.77326029608844,-99.99999999998899,-27.22673970390055,27.491742225407524,755.7958905882551,-10,False
blend160orig,w27_ad188std,ens4,-67.03803392915653,-99.99999999998899,-32.96196607083246,26.601958852432116,707.6642147864914,-10,False
blend160orig,w27_ad188stdcorr,ens4,-74.4999880230024,-109.99999999994348,-35.50001197694108,28.356483662925037,804.0901657257346,-11,False
blend160orig,w27_ad190std,ens4,-68.62620002978659,-109.99999999994348,-41.373799970156895,27.460213232402936,754.0633107690373,-11,False
blend160orig,w27_ad190stdcorr,ens4,-75.82680211315474,-120.000000000009,-44.173197886854254,28.87024416579924,833.4909981928649,-12,False
blend160orig,w29_ad194std,ens4,-69.31233024787265,-99.99999999998899,-30.687669752116335,27.562441411134635,759.6881765422295,-10,False
blend160orig,w29_ad194stdcorr,ens4,-75.97991205043897,-120.000000000009,-44.020087949570026,29.04730242249337,843.7457780237892,-12,False
blend160orig,w34_ad195std,ens4,-75.85724852632315,-99.99999999998899,-24.14275147366584,28.92400302467375,836.5979509713361,-10,False
blend160orig,w34_ad195stdcorr,ens4,-82.48726960391473,-109.99999999994348,-27.512730396028758,30.32891913500962,919.8433358979528,-11,False
blend160orig,w34_ad196std,ens4,-76.24293861374643,-99.99999999998899,-23.757061386242555,29.22720851376081,854.2297175068525,-10,False
blend160orig,w36_ad197std,ens4,-78.75124098954967,-99.99999999998899,-21.248759010439315,29.482623737531163,869.225102448836,-10,False
blend160orig,w36_ad197stdcorr,ens4,-86.32232010263863,-109.99999999994348,-23.677679897304856,30.806130043921204,949.0176482829847,-11,False
blend160orig,w36_ad199std,ens4,-90.01734247282567,-109.99999999994348,-19.98265752711781,30.712783917872233,943.2750959859113,-11,False
blend160orig,w36_ad199stdcorr,ens4,-97.69834836048652,-120.000000000009,-22.301651639522476,31.859375134674085,1015.0197839718894,-12,False
blend160orig,w36_ad199stdcorr_ens4,ens4,-94.27985553778218,-129.99999999996348,-35.720144462181295,31.590332104141478,997.9490824499517,-13,False
blend160orig,w38_ad202std,ens4,-88.26498901481905,-99.99999999998899,-11.735010985169936,30.965879783445743,958.8857107628137,-10,False
blend160orig,w38_ad202stdcorr,ens4,-95.28147656334696,-109.99999999994348,-14.718523436596527,32.20169831512658,1036.949374378426,-11,False
blend160orig,w38_ad202stdcorr_ens4,ens4,-92.5924747254836,-129.99999999996348,-37.40752527447988,31.835397389739846,1013.4925269626547,-13,False
blend160orig,w40_ad211std,ens4,-88.64648764606021,-109.99999999994348,-21.353512353883275,31.021624921001397,962.3412127392949,-11,False
blend160orig,w40_ad211stdcorr,ens4,-95.16564825895469,-120.000000000009,-24.834351741054306,32.48266762746673,1055.123696196475,-12,False
blend160orig_h3,blend160origm_h3,h3,-2.3238580049156354,0.0,2.3238580049156354,4.863473286371641,23.653372407250572,0,False
blend160orig_h3,blendtop3,h3,-3.129282344138673,0.0,3.129282344138673,4.3422464959878715,18.855104631918948,0,False
blend160orig_h3,w14a_repro159av_h3,h3,-0.8693415092242418,0.0,0.8693415092242418,4.917926353480817,24.18599961826112,0,False
blend160orig_h3,w16e_aonly,h3,-8.099339604439315,-30.000000000085514,-21.9006603956462,10.200946633661825,104.05931222281652,-3,False
blend160orig_h3,w16h_h3av6,h3,-2.397888458460784,0.0,2.397888458460784,3.6986590592254847,13.680078836390749,0,False
blend160orig_h3,w16i_schemeavg,h3,-9.33513414247411,-20.000000000020002,-10.664865857545891,9.315073494055413,86.77059419965371,-2,False
blend160orig_h3,w16l_maskw_h3,h3,0.5909090610156653,0.0,-0.5909090610156653,7.18640457564211,51.64441072480986,0,False
blend160orig_h3,w16n_finegrid,h3,-9.365352207524325,-20.000000000020002,-10.634647792495677,9.286005736279822,86.22990253422176,-2,False
blend160orig_h3,w20_ad187_h3,h3,-54.48383097017562,-99.99999999998899,-45.51616902981337,25.408383450325303,645.5859495587647,-10,False
blend160orig_h3,w23_ad187std_h3,h3,-62.94394027295258,-90.0000000000345,-27.056059727081923,25.418167493533716,646.083238729334,-9,False
blend160orig_h3,w27_ad188std_h3,h3,-65.14091285103608,-99.99999999998899,-34.85908714895291,26.272807666227017,690.2604226665571,-10,False
blend160orig_h3,w29_ad194std_h3,h3,-67.67525705886347,-99.99999999998899,-32.32474294112552,27.092084503465284,733.9810427429038,-10,False
blend160orig_h3,w34_ad195std_h3,h3,-74.24414173884398,-99.99999999998899,-25.755858261145008,28.50215028388344,812.372570805077,-10,False
blend160orig_h3,w34_ad196std_h3,h3,-73.5861440065433,-99.99999999998899,-26.413855993445694,28.721463927319512,824.922490128316,-10,False
blend160orig_h3,w36_ad197std_h3,h3,-78.1119931733132,-99.99999999998899,-21.88800682667579,29.036956116159686,843.1448204917833,-10,False
blend160orig_h3,w36_ad199std_h3,h3,-89.09649070687476,-110.0000000000545,-20.903509293179738,30.24947626827913,915.0308145051822,-11,False
blend160orig_h3,w38_ad202std_h3,h3,-86.69024978236185,-99.99999999998899,-13.30975021762714,30.517334568801783,931.3077091841842,-10,False
blend160orig_h3,w40_ad211std_h3,h3,-86.85348822645712,-110.0000000000545,-23.146511773597382,30.773264177756328,946.9937881539809,-11,False
blend160orig_rescale,blend160origm_rescale,rescale,-3.6601663014890207,0.0,3.6601663014890207,5.65678506145718,31.999217231525108,0,False
blend160orig_rescale,w14a_repro159av_rescale,rescale,-3.8253989856906756,0.0,3.8253989856906756,5.626408723578856,31.656475124764256,0,False
blend160orig_rescale,w20_ad187_rescale,rescale,-54.49840972759912,-99.99999999998899,-45.50159027238987,27.313008180033425,746.0004158425727,-10,False
blend160orig_rescale,w23_ad187std_h3_rescale,rescale,-70.35519601450436,-90.0000000000345,-19.644803985530146,28.266438756010935,798.991559947317,-9,False
blend160orig_rescale,w27_ad188raw_rescale,rescale,-75.62270458250087,-99.99999999998899,-24.377295417488114,28.23232950382583,797.0644292125944,-10,False
blend160orig_rescale,w27_ad190std_rescale,rescale,-75.65275519227922,-99.99999999998899,-24.34724480770977,29.766441985027143,886.0410684479866,-10,False
blend160orig_rescale,w29_ad194std_rescale,rescale,-74.5322104769297,-99.99999999998899,-25.46778952305928,29.201217470129645,852.7111017378047,-10,False
blend160orig_rescale,w36_ad199std_rescale,rescale,-98.58859133238252,-110.0000000000545,-11.411408667671978,32.28798584311687,1042.5140298053157,-11,False
blend160orig_rescale,w38_ad202std_rescale,rescale,-96.68674091134477,-99.99999999998899,-3.313259088644216,33.6721425200149,1133.8131818881957,-10,False
blend160orig_rescale,w40_ad211std_rescale,rescale,-97.63297483711409,-110.0000000000545,-12.367025162940408,32.52104591807769,1057.6184276057174,-11,False
blend160origm,w14a_repro159av,ens4,0.6280130897540204,0.0,-0.6280130897540204,2.6949650490630495,7.262836615671404,0,False
blend160origm,w16q_ens4avg,ens4,-7.272678892000783,-20.000000000020002,-12.727321108019218,8.527136893288095,72.71206359687494,-2,False
blend160origm,w16t_cellens4,ens4,-7.128220810392882,-20.000000000020002,-12.87177918962712,10.864080632096393,118.02824798069196,-2,False
blend160origm,w20_ad187,ens4,-53.64504243643431,-99.99999999998899,-46.35495756355468,25.881023000733244,669.8273515644833,-10,False
blend160origm,w21_ad187corr,ens4,-62.63692879138194,-109.99999999994348,-47.36307120856154,27.5952357018357,761.4970334398677,-11,False
blend160origm,w21_ad187corr_ens4,ens4,-59.688625001497186,-120.000000000009,-60.31137499851181,26.96667516577167,727.2015694962465,-12,False
blend160origm,w23_ad187std,ens4,-61.652804304590525,-89.99999999992347,-28.34719569533295,25.936448570409972,672.6993644455215,-9,False
blend160origm,w23_ad187stdcorr,ens4,-70.83643202077106,-99.99999999998899,-29.16356797921793,27.667306387910642,765.479842762521,-10,False
blend160origm,w27_ad188std,ens4,-65.10120565383914,-99.99999999998899,-34.89879434614984,26.767049526837383,716.4749403721653,-10,False
blend160origm,w27_ad188stdcorr,ens4,-72.56315974768502,-109.99999999994348,-37.43684025225846,28.54535826543864,814.8374785022461,-11,False
blend160origm,w27_ad190std,ens4,-66.6893717544692,-109.99999999994348,-43.31062824547428,27.618086964516756,762.7587275796104,-11,False
blend160origm,w27_ad190stdcorr,ens4,-73.88997383783736,-120.000000000009,-46.110026162171636,29.077528624548403,845.5026709114318,-12,False
blend160origm,w29_ad194std,ens4,-67.37550197255527,-99.99999999998899,-32.62449802743372,27.670801861968105,765.6732756842976,-10,False
blend160origm,w29_ad194stdcorr,ens4,-74.04308377512159,-120.000000000009,-45.95691622488741,29.1833361022518,851.6671060569934,-12,False
blend160origm,w34_ad195std,ens4,-73.92042025100577,-99.99999999998899,-26.07957974898322,29.10126512548943,846.8836319040274,-10,False
blend160origm,w34_ad195stdcorr,ens4,-80.55044132859734,-109.99999999994348,-29.44955867134614,30.563023871309987,934.0984281582641,-11,False
blend160origm,w34_ad196std,ens4,-74.30611033842905,-99.99999999998899,-25.693889661559936,29.36001711483839,862.0106049836031,-10,False
blend160origm,w36_ad197std,ens4,-76.81441271423229,-99.99999999998899,-23.185587285756696,29.590391265354473,875.5912552367663,-10,False
blend160origm,w36_ad197stdcorr,ens4,-84.38549182732125,-109.99999999994348,-25.614508172622237,30.95064486212132,957.9424173811567,-11,False
blend160origm,w36_ad199std,ens4,-88.0805141975083,-109.99999999994348,-21.91948580243519,30.79438377742689,948.2940722314524,-11,False
blend160origm,w36_ad199stdcorr,ens4,-95.76152008516914,-120.000000000009,-24.238479914839857,31.97579393033158,1022.4513974750298,-12,False
blend160origm,w36_ad199stdcorr_ens4,ens4,-92.3430272624648,-129.99999999996348,-37.65697273749868,31.66566541413946,1002.7143661202281,-13,False
blend160origm,w38_ad202std,ens4,-86.32816073950167,-99.99999999998899,-13.671839260487317,31.082968411379746,966.1509252628312,-10,False
blend160origm,w38_ad202stdcorr,ens4,-93.34464828802957,-109.99999999994348,-16.65535171191391,32.3587716498283,1047.0901026857318,-11,False
blend160origm,w38_ad202stdcorr_ens4,ens4,-90.65564645016622,-129.99999999996348,-39.34435354979726,31.944734285783714,1020.4660485893255,-13,False
blend160origm,w40_ad211std,ens4,-86.70965937074283,-109.99999999994348,-23.290340629200657,31.153729828077445,970.5548822008423,-11,False
blend160origm,w40_ad211stdcorr,ens4,-93.22881998363731,-120.000000000009,-26.771180016371687,32.64774260569591,1065.875097247772,-12,False
blend160origm_h3,blendtop3,h3,-0.8054243392230376,0.0,0.8054243392230376,2.9852406213568914,8.911661567399278,0,False
blend160origm_h3,w14a_repro159av_h3,h3,1.4545164956913936,0.0,-1.4545164956913936,3.701314309958572,13.699727621104103,0,False
blend160origm_h3,w16e_aonly,h3,-5.77548159952368,-30.000000000085514,-24.224518400561834,9.928466157629199,98.57444024318829,-3,False
blend160origm_h3,w16h_h3av6,h3,-0.07403045354514859,0.0,0.07403045354514859,3.3788901902396646,11.416898917697836,0,False
blend160origm_h3,w16i_schemeavg,h3,-7.011276137558475,-20.000000000020002,-12.988723862461526,9.00731989226341,81.13181164156413,-2,False
blend160origm_h3,w16l_maskw_h3,h3,2.9147670659313007,0.0,-2.9147670659313007,6.203902720582876,38.48840896645561,0,False
blend160origm_h3,w16n_finegrid,h3,-7.041494202608689,-20.000000000020002,-12.958505797411313,8.980999410126982,80.6583504047012,-2,False
blend160origm_h3,w20_ad187_h3,h3,-52.15997296525998,-99.99999999998899,-47.840027034729005,25.65737897990484,658.3010961184627,-10,False
blend160origm_h3,w23_ad187std_h3,h3,-60.620082268036946,-90.0000000000345,-29.37991773199756,25.706438687040713,660.8209899705835,-9,False
blend160origm_h3,w27_ad188std_h3,h3,-62.817054846120435,-99.99999999998899,-37.18294515386855,26.56729456939237,705.8211407368653,-10,False
blend160origm_h3,w29_ad194std_h3,h3,-65.35139905394783,-99.99999999998899,-34.64860094604116,27.305831158205418,745.6084152404219,-10,False
blend160origm_h3,w34_ad195std_h3,h3,-71.92028373392834,-99.99999999998899,-28.079716266060643,28.86452418780416,833.1607565883314,-10,False
blend160origm_h3,w34_ad196std_h3,h3,-71.26228600162766,-99.99999999998899,-28.73771399836133,28.995850331966945,840.7593364738277,-10,False
blend160origm_h3,w36_ad197std_h3,h3,-75.78813516839756,-99.99999999998899,-24.211864831591427,29.26128383777646,856.2227318349178,-10,False
blend160origm_h3,w36_ad199std_h3,h3,-86.77263270195913,-110.0000000000545,-23.227367298095373,30.41406703968933,925.0154738947167,-11,False
blend160origm_h3,w38_ad202std_h3,h3,-84.36639177744621,-99.99999999998899,-15.633608222542776,30.75684886972563,945.9837523951428,-10,False
blend160origm_h3,w40_ad211std_h3,h3,-84.52963022154148,-110.0000000000545,-25.470369778513017,31.02871474429258,962.7811386826797,-11,False
blend160origm_rescale,w14a_repro159av_rescale,rescale,-0.16523268420165493,0.0,0.16523268420165493,5.000343530977511,25.003435427788645,0,False
blend160origm_rescale,w20_ad187_rescale,rescale,-50.8382434261101,-99.99999999998899,-49.16175657387889,27.276430239964046,744.003646635625,-10,False
blend160origm_rescale,w23_ad187std_h3_rescale,rescale,-66.69502971301533,-90.0000000000345,-23.304970287019174,28.380678179387118,805.4628939219401,-9,False
blend160origm_rescale,w27_ad188raw_rescale,rescale,-71.96253828101185,-99.99999999998899,-28.03746171897714,28.353851603361623,803.9409007454524,-10,False
blend160origm_rescale,w27_ad190std_rescale,rescale,-71.99258889079019,-99.99999999998899,-28.0074111091988,29.734386490120304,884.1337399438489,-10,False
blend160origm_rescale,w29_ad194std_rescale,rescale,-70.87204417544069,-99.99999999998899,-29.127955824548295,29.279904326628813,857.3127973765368,-10,False
blend160origm_rescale,w36_ad199std_rescale,rescale,-94.9284250308935,-110.0000000000545,-15.071574969161006,32.36065828753049,1047.2122048023157,-11,False
blend160origm_rescale,w38_ad202std_rescale,rescale,-93.02657460985576,-99.99999999998899,-6.9734253901332295,33.728451077386126,1137.6084120796295,-10,False
blend160origm_rescale,w40_ad211std_rescale,rescale,-93.97280853562506,-110.0000000000545,-16.027191464429436,32.63319070533646,1064.925135610858,-11,False
blendtop3,w14a_repro159av_h3,h3,2.259940834914431,0.0,-2.259940834914431,3.2310118651392266,10.439437672670465,0,False
blendtop3,w16e_aonly,h3,-4.970057260300642,-30.000000000085514,-25.02994273978487,8.941637685161325,79.9528844926972,-3,False
blendtop3,w16h_h3av6,h3,0.731393885677889,0.0,-0.731393885677889,1.4561698532108684,2.120430641400162,0,False
blendtop3,w16i_schemeavg,h3,-6.205851798335438,-20.000000000020002,-13.794148201684564,7.914303705653282,62.63620314531727,-2,False
blendtop3,w16l_maskw_h3,h3,3.7201914051543383,0.0,-3.7201914051543383,6.063909685162162,36.77100066980347,0,False
blendtop3,w16n_finegrid,h3,-6.2360698633856515,-20.000000000020002,-13.76393013663435,7.879363706609062,62.08437242102809,-2,False
blendtop3,w20_ad187_h3,h3,-51.354548626036944,-99.99999999998899,-48.64545137395204,25.58263004658576,654.4709601004724,-10,False
blendtop3,w23_ad187std_h3,h3,-59.81465792881391,-90.0000000000345,-30.185342071220596,25.602441057935103,655.4849881250411,-9,False
blendtop3,w27_ad188std_h3,h3,-62.0116305068974,-99.99999999998899,-37.98836949309159,26.4831561290055,701.3575585532817,-10,False
blendtop3,w29_ad194std_h3,h3,-64.54597471472479,-99.99999999998899,-35.454025285264194,27.25522472379868,742.8472747447668,-10,False
blendtop3,w34_ad195std_h3,h3,-71.1148593947053,-99.99999999998899,-28.88514060528368,28.770846129596336,827.7615870129084,-10,False
blendtop3,w34_ad196std_h3,h3,-70.45686166240462,-99.99999999998899,-29.543138337584367,28.968243982443994,839.1591594264028,-10,False
blendtop3,w36_ad197std_h3,h3,-74.98271082917452,-99.99999999998899,-25.017289170814465,29.246282680552753,855.3450506308,-10,False
blendtop3,w36_ad199std_h3,h3,-85.96720836273609,-110.0000000000545,-24.03279163731841,30.38971355368313,923.5346898749121,-11,False
blendtop3,w38_ad202std_h3,h3,-83.56096743822317,-99.99999999998899,-16.439032561765814,30.727506342851438,944.1796460499754,-10,False
blendtop3,w40_ad211std_h3,h3,-83.72420588231844,-110.0000000000545,-26.275794117736055,30.96368847786424,958.7500041542226,-11,False
stack_pub149_hybrid,stack_pub151_hybrid,hybrid,-5.9844353330618105,0.0,5.9844353330618105,6.478819300780544,41.975099532166496,0,True
stack_pub149_hybrid,stack_pub86_hybrid,hybrid,340.5097415803971,190.0000000000235,-150.50974158037357,58.48029110207523,3419.944447383459,19,True
stack_pub149_hybrid,w20_ad187_hybrid,hybrid,-59.036848486293536,-140.000000000029,-80.96315151373545,30.762906083853924,946.3563907240168,-14,True
stack_pub149_hybrid,w23_ad187std_h3_hybrid,hybrid,-79.48688214987065,-129.99999999996348,-50.513117850092826,29.39318146779469,863.9591167987091,-13,True
stack_pub149_hybrid,w34_ad195std_hybrid,hybrid,-92.52319391228615,-140.000000000029,-47.476806087742844,33.06337784101144,1093.186954257486,-14,True
stack_pub149_hybrid,w34_ad196std_hybrid,hybrid,-90.81486089335122,-140.000000000029,-49.18513910667777,32.83611716326103,1078.2105903594056,-14,True
stack_pub149_hybrid,w36_ad197std_hybrid,hybrid,-94.11560221317394,-149.9999999999835,-55.884397786809544,33.49943264035596,1122.2119872257463,-15,True
stack_pub149_hybrid,w36_ad199std_hybrid,hybrid,-104.81819640739687,-149.9999999999835,-45.18180359258662,34.648931200534854,1200.548433339398,-15,True
stack_pub149_hybrid,w38_ad202std_hybrid,hybrid,-104.95165825941122,-140.000000000029,-35.04834174061777,34.26092927772831,1173.811274973501,-14,True
stack_pub149_hybrid,w40_ad211std_hybrid,hybrid,-101.18442207163181,-140.000000000029,-38.815577928397175,35.52556338748604,1262.0656539982883,-14,True
stack_pub151_fixed_rankraw,stack_pub151_rankraw,rankraw,1.4360862669038355,9.99999999995449,8.563913733050654,8.728143219898868,76.18048406706657,1,True
stack_pub151_fixed_rankraw,w20_ad187_rankraw,rankraw,-67.02805258007594,-110.0000000000545,-42.97194741997856,29.748874231301322,884.9955180297839,-11,True
stack_pub151_fixed_rankraw,w22_ad187corr_rankraw,rankraw,-75.63357395201642,-140.000000000029,-64.36642604801257,30.821614231653296,949.9719038448529,-14,True
stack_pub151_fixed_rankraw,w23_ad187std_h3_rankraw,rankraw,-67.28929802812812,-110.0000000000545,-42.71070197192638,30.128209000845683,907.7089775986387,-11,True
stack_pub151_fixed_rankraw,w38_ad202std_rankraw,rankraw,-82.25344115087019,-110.0000000000545,-27.74655884918431,35.10970203626598,1232.6911770753795,-11,True
stack_pub151_fixed_rankraw,w40_ad211std_rankraw,rankraw,-79.90024295245757,-110.0000000000545,-30.099757047596924,35.66283613221804,1271.8378809934366,-11,True
stack_pub151_hybrid,stack_pub86_hybrid,hybrid,346.4941769134589,190.0000000000235,-156.49417691343538,58.65139673162161,3439.9863385700737,19,True
stack_pub151_hybrid,w20_ad187_hybrid,hybrid,-53.052413153231726,-140.000000000029,-86.94758684679726,30.0521689242087,903.1328570491751,-14,True
stack_pub151_hybrid,w23_ad187std_h3_hybrid,hybrid,-73.50244681680884,-129.99999999996348,-56.497553183154636,28.820578388861115,830.6257386684883,-13,True
stack_pub151_hybrid,w34_ad195std_hybrid,hybrid,-86.53875857922434,-140.000000000029,-53.461241420804654,32.653867240388735,1066.2750457529328,-14,True
stack_pub151_hybrid,w34_ad196std_hybrid,hybrid,-84.83042556028941,-140.000000000029,-55.16957443973958,32.32809583471791,1045.1057802987052,-14,True
