a,b,dcv,dlb,sd,p_reverse,ga,gb,same,r,sd_pred,z
blend150fx_rankraw,blend156_h3,-2.2046613122994607e-05,-2.999999999997449e-05,1.922358602936955e-05,0.108,rankraw,h3,False,-7.953386876979884e-06,1.965230079393349e-05,-0.4047051264061169
blend150fx_rankraw,blend156_rankraw,-1.200658362310314e-05,-2.000000000002e-05,1.3434280438881195e-05,0.182,rankraw,rankraw,True,-7.993416376916859e-06,1.4040888774474806e-05,-0.5692956126430002
blend150fx_rankraw,blend156_rescale,-1.0429824778279697e-06,-2.999999999997449e-05,2.842757800229967e-05,0.486,rankraw,rescale,False,-2.8957017522146522e-05,2.8719224532419025e-05,-1.0082799237653186
blend150fx_rankraw,blend156w,-2.258546389177773e-05,-2.999999999997449e-05,1.6921079603387232e-05,0.074,rankraw,w,False,-7.41453610819676e-06,1.740659649704198e-05,-0.4259612790735261
blend150fx_rankraw,blend156w2,-2.2394077738741025e-05,-2.999999999997449e-05,1.7018659806275377e-05,0.076,rankraw,w2,False,-7.6059222612334665e-06,1.7501469888795046e-05,-0.4345876266143223
blend150fx_rankraw,blend158,-1.9154828024614545e-05,-4.000000000004e-05,2.2669283045262032e-05,0.172,rankraw,ens4,False,-2.084517197542545e-05,2.3033954511826042e-05,-0.9049758244822081
blend150fx_rankraw,blend158_h3,-2.424710226178739e-05,-2.999999999997449e-05,1.9607862973217677e-05,0.084,rankraw,h3,False,-5.752897738187102e-06,2.002835382759021e-05,-0.2872376725371285
blend150fx_rankraw,blend158_hybrid,-4.261493110169212e-06,-9.99999999995449e-06,2.5887598233662296e-05,0.43,rankraw,hybrid,False,-5.7385068897852776e-06,2.62075258079465e-05,-0.2189640842801452
blend150fx_rankraw,blend158_logit,6.268195903658125e-05,-4.000000000004e-05,3.944186476005699e-05,0.058,rankraw,logit,False,-0.00010268195903662125,3.965258330067906e-05,-2.5895402137611248
blend150fx_rankraw,blend158_rankraw,-1.234809089067923e-05,-2.000000000002e-05,1.417764860758871e-05,0.17,rankraw,rankraw,True,-7.651909109340768e-06,1.4753724502881594e-05,-0.5186425372011149
blend150fx_rankraw,blend158_rescale,-3.301177718406656e-06,-2.999999999997449e-05,2.864791385603561e-05,0.434,rankraw,rescale,False,-2.6698822281567836e-05,2.8937339804645204e-05,-0.922642594717085
blend150fx_rankraw,blend159,-1.9306090879633864e-05,-4.000000000004e-05,2.2460032243843055e-05,0.172,rankraw,ens4,False,-2.0693909120406133e-05,2.2828046676427144e-05,-0.9065124762415709
blend150fx_rankraw,blend159_h3,-2.2864677798106747e-05,-2.999999999997449e-05,1.9667062693498677e-05,0.106,rankraw,h3,False,-7.135322201867744e-06,2.008631428751114e-05,-0.35523302581719535
blend150fx_rankraw,blend159av,-2.080488153444193e-05,-4.000000000004e-05,2.254465990804897e-05,0.16,rankraw,ens4,False,-1.9195118465598068e-05,2.2911315043800026e-05,-0.8378008171465658
blend150fx_rankraw,blend159av_h3,-2.510028687441324e-05,-2.999999999997449e-05,1.9625628573777337e-05,0.078,rankraw,h3,False,-4.8997131255612524e-06,2.004574677038828e-05,-0.24442656996940337
blend150fx_rankraw,blend159av_w,-2.410659713947272e-05,-2.999999999997449e-05,1.870065902529456e-05,0.09,rankraw,w,False,-5.893402860501773e-06,1.9141089693301098e-05,-0.30789275610386574
blend150fx_rankraw,blend159av_wh3,-2.5185090283930123e-05,-2.999999999997449e-05,1.844107664965103e-05,0.072,rankraw,wh3,False,-4.814909716044369e-06,1.888756137422116e-05,-0.2549249011371069
blend150fx_rankraw,blend160orig,-1.823578274595672e-05,-4.000000000004e-05,2.291168429030341e-05,0.184,rankraw,ens4,False,-2.1764217254083278e-05,2.3272557738357916e-05,-0.9351880226818136
blend150fx_rankraw,blend160orig_h3,-2.2259291467707776e-05,-2.999999999997449e-05,2.0156156958566337e-05,0.116,rankraw,h3,False,-7.740708532266716e-06,2.0565440185053877e-05,-0.37639401163376734
blend150fx_rankraw,blend160origm,-2.01726110212741e-05,-4.000000000004e-05,2.253582289242565e-05,0.172,rankraw,ens4,False,-1.9827388978765896e-05,2.2902619503136373e-05,-0.865725816911496
blend150fx_rankraw,blend160origm_h3,-2.458314947262341e-05,-2.999999999997449e-05,1.9682503906125237e-05,0.088,rankraw,h3,False,-5.41685052735108e-06,2.0101433448421083e-05,-0.26947583321609136
blend150fx_rankraw,blendtop3,-2.538857381184645e-05,-2.999999999997449e-05,1.9479138497998488e-05,0.076,rankraw,h3,False,-4.611426188128043e-06,1.9902349190255745e-05,-0.23170260676492463
blend150fx_rankraw,stack_pub149_hybrid,5.761714746421731e-06,2.999999999997449e-05,2.353482327416656e-05,0.412,rankraw,hybrid,False,2.423828525355276e-05,2.388628420690248e-05,1.0147365343056818
blend150fx_rankraw,stack_pub151_fixed_rankraw,-4.30091106617958e-07,-9.99999999995449e-06,6.898818880218683e-06,0.446,rankraw,rankraw,True,-9.569908893336532e-06,8.01625652089106e-06,-1.1938127065166289
blend150fx_rankraw,stack_pub151_hybrid,-2.2272058664007946e-07,2.999999999997449e-05,2.2120472511287786e-05,0.494,rankraw,hybrid,False,3.022272058661457e-05,2.2494043006745258e-05,1.343587747989622
blend150fx_rankraw,stack_pub151_rankraw,1.0059951602858774e-06,0.0,7.638021102198275e-06,0.456,rankraw,rankraw,True,-1.0059951602858774e-06,8.660602347659938e-06,-0.11615764353361559
blend150fx_rankraw,stack_pub86_hybrid,0.0003462714563268,0.0002199999999999,6.25036669413407e-05,0.0,rankraw,hybrid,False,-0.00012627145632690002,6.263685055764469e-05,-2.0159292046571275
blend150fx_rankraw,stack_pub88_mine_logit,0.0003641253141918,0.00021,6.531807920846048e-05,0.0,rankraw,logit,False,-0.00015412531419179998,6.544553566248339e-05,-2.3550164672294405
blend150fx_rankraw,w16e_aonly,-3.035863107214709e-05,-6.0000000000060005e-05,2.196389633739143e-05,0.074,rankraw,h3+corr,False,-2.9641368927912914e-05,2.234008525020313e-05,-1.32682434269777
blend150fx_rankraw,w16h_h3av6,-2.465717992616856e-05,-2.999999999997449e-05,1.9409133794109503e-05,0.082,rankraw,h3+corr,False,-5.342820073805932e-06,1.9833838289758997e-05,-0.26937902768747707
blend150fx_rankraw,w16i_schemeavg,-3.1594425610181887e-05,-4.999999999999449e-05,2.1632076485975e-05,0.064,rankraw,h3+corr,False,-1.8405574389812607e-05,2.2013936489454564e-05,-0.8360873757689594
blend150fx_rankraw,w16l_maskw_h3,-2.166838240669211e-05,-2.999999999997449e-05,1.963284694015596e-05,0.116,rankraw,h3+corr,False,-8.331617593282381e-06,2.0052813908333614e-05,-0.41548371372557846
blend150fx_rankraw,w16n_finegrid,-3.16246436752321e-05,-4.999999999999449e-05,2.159203110232116e-05,0.064,rankraw,h3+corr,False,-1.8375356324762393e-05,2.1974586999310613e-05,-0.8362094052251752
blend150fx_rankraw,w16q_ens4avg,-2.7445289913274884e-05,-6.0000000000060005e-05,2.4296798993022964e-05,0.108,rankraw,ens4+corr,False,-3.255471008678512e-05,2.463739247513885e-05,-1.321353715480869
blend150fx_rankraw,w16t_cellens4,-2.7300831831666983e-05,-6.0000000000060005e-05,2.526962782557184e-05,0.128,rankraw,ens4+corr,False,-3.269916816839302e-05,2.5597280267824965e-05,-1.2774469719540837
blend150fx_rescale,blend150sx,-2.051121573087844e-05,-2.000000000002e-05,1.548875763874001e-05,0.104,rescale,ens4,False,5.11215730858442e-07,1.601774890108762e-05,0.0319155790251981
blend150fx_rescale,blend150sx_hybrid,-3.55463903356501e-06,9.99999999995449e-06,2.320682395548029e-05,0.47,rescale,hybrid,False,1.35546390335195e-05,2.3563177730673774e-05,0.5752466491764612
blend150fx_rescale,blend150sx_logit,5.7153682014088325e-05,-2.000000000002e-05,2.9316433101209144e-05,0.024,rescale,logit,False,-7.715368201410833e-05,2.95993229051669e-05,-2.606602936874623
blend150fx_rescale,blend150sx_rankraw,-9.319976903121583e-06,0.0,2.7201454603115263e-05,0.388,rescale,rankraw,False,9.319976903121583e-06,2.7506104762252456e-05,0.33883303301860823
blend150fx_rescale,blend153,-2.1791695454576043e-05,-2.000000000002e-05,1.6354291893100364e-05,0.088,rescale,ens4,False,1.791695454556045e-06,1.6856142203701145e-05,0.10629332814732886
blend150fx_rescale,blend156,-2.906779956812766e-05,-4.000000000004e-05,1.888357268257938e-05,0.06,rescale,ens4,False,-1.0932200431912335e-05,1.9319833951794847e-05,-0.5658537469415835
blend150fx_rescale,blend156_h3,-3.358156658328504e-05,-2.999999999997449e-05,1.8930580901581584e-05,0.044,rescale,h3,False,3.581566583310547e-06,1.936578322552414e-05,0.18494302768968496
blend150fx_rescale,blend156_rankraw,-2.354153708339357e-05,-2.000000000002e-05,2.8588822587515307e-05,0.216,rescale,rankraw,False,3.5415370833735727e-06,2.8878840759405354e-05,0.12263432292448073
blend150fx_rescale,blend156_rescale,-1.25779359381184e-05,-2.999999999997449e-05,1.297079780297986e-05,0.164,rescale,rescale,True,-1.742206406185609e-05,1.3598097746098673e-05,-1.2812133275666828
blend150fx_rescale,blend156w,-3.4120417352068166e-05,-2.999999999997449e-05,2.076233918230487e-05,0.058,rescale,w,False,4.120417352093675e-06,2.1159900637473202e-05,0.19472763235932247
blend150fx_rescale,blend156w2,-3.3929031199031456e-05,-2.999999999997449e-05,2.0660326760914112e-05,0.056,rescale,w2,False,3.929031199056965e-06,2.1059814066947752e-05,0.18656533180050094
blend150fx_rescale,blend158,-3.0689781484904977e-05,-4.000000000004e-05,1.928930687034985e-05,0.058,rescale,ens4,False,-9.31021851513502e-06,1.9716592662151152e-05,-0.4722022042382267
blend150fx_rescale,blend158_h3,-3.578205572207782e-05,-2.999999999997449e-05,1.937687983278993e-05,0.036,rescale,h3,False,5.78205572210333e-06,1.9802276099505524e-05,0.2919894507605473
blend150fx_rescale,blend158_hybrid,-1.5796446570459644e-05,-9.99999999995449e-06,2.57462661260142e-05,0.268,rescale,hybrid,False,5.796446570505154e-06,2.60679283046853e-05,0.2223593107498049
blend150fx_rescale,blend158_logit,5.1147005576290816e-05,-4.000000000004e-05,3.185334494785957e-05,0.048,rescale,logit,False,-9.114700557633082e-05,3.2113894983853916e-05,-2.838242001543485
blend150fx_rescale,blend158_rankraw,-2.3883044350969666e-05,-2.000000000002e-05,2.8575801392876447e-05,0.202,rescale,rankraw,False,3.883044350949667e-06,2.8865950389893387e-05,0.1345198858343915
blend150fx_rescale,blend158_rescale,-1.4836131178697087e-05,-2.999999999997449e-05,1.3766882256336628e-05,0.12,rescale,rescale,True,-1.5163868821277404e-05,1.4359446846118515e-05,-1.0560204013273904
blend150fx_rescale,blend159,-3.0841044339924295e-05,-4.000000000004e-05,1.9378933274432263e-05,0.052,rescale,ens4,False,-9.158955660115702e-06,1.9804285433248145e-05,-0.4624734222795698
blend150fx_rescale,blend159_h3,-3.439963125839718e-05,-2.999999999997449e-05,1.963940615101618e-05,0.038,rescale,h3,False,4.399631258422687e-06,2.0059235793799293e-05,0.219331947819403
blend150fx_rescale,blend159av,-3.2339834994732364e-05,-4.000000000004e-05,1.9303793728467776e-05,0.044,rescale,ens4,False,-7.660165005307633e-06,1.9730765798060106e-05,-0.38823455124386336
blend150fx_rescale,blend159av_h3,-3.663524033470367e-05,-2.999999999997449e-05,1.9526151065069405e-05,0.028,rescale,h3,False,6.6352403347291755e-06,1.9948364396174882e-05,0.33262077045281413
blend150fx_rescale,blend159av_w,-3.564155059976315e-05,-2.999999999997449e-05,2.0564070628008943e-05,0.036,rescale,w,False,5.641550599788658e-06,2.096539213705307e-05,0.2690887231161346
blend150fx_rescale,blend159av_wh3,-3.672004374422056e-05,-2.999999999997449e-05,2.052312537683061e-05,0.034,rescale,wh3,False,6.720043744246069e-06,2.092523218269693e-05,0.32114548051719455
blend150fx_rescale,blend160orig,-2.977073620624715e-05,-4.000000000004e-05,1.9525292716128856e-05,0.056,rescale,ens4,False,-1.0229263793792846e-05,1.994752421522985e-05,-0.5128086916161179
blend150fx_rescale,blend160orig_h3,-3.379424492799821e-05,-2.999999999997449e-05,1.9715680547604185e-05,0.042,rescale,h3,False,3.7942449280237156e-06,2.013391979029033e-05,0.18845038460188496
blend150fx_rescale,blend160origm,-3.170756448156453e-05,-4.000000000004e-05,1.947914813660369e-05,0.05,rescale,ens4,False,-8.292435518475465e-06,1.9902358623902283e-05,-0.41665591878725555
blend150fx_rescale,blend160origm_h3,-3.611810293291384e-05,-2.999999999997449e-05,1.960735841831951e-05,0.036,rescale,h3,False,6.118102932939351e-06,2.0027859865974487e-05,0.3054796155895544
blend150fx_rescale,blendtop3,-3.692352727213688e-05,-2.999999999997449e-05,1.9300815840403303e-05,0.032,rescale,h3,False,6.923527272162389e-06,1.9727852360858485e-05,0.35095190016218786
blend150fx_rescale,stack_pub149_hybrid,-5.7732387138687e-06,2.999999999997449e-05,2.2608266160545505e-05,0.4,rescale,hybrid,False,3.577323871384319e-05,2.2973906186209033e-05,1.557124784261435
blend150fx_rescale,stack_pub151_fixed_rankraw,-1.196504456690839e-05,-9.99999999995449e-06,2.715345393816194e-05,0.326,rescale,rankraw,False,1.9650445669538996e-06,2.745863666387224e-05,0.07156380671802762
blend150fx_rescale,stack_pub151_hybrid,-1.175767404693051e-05,2.999999999997449e-05,2.1511279417079143e-05,0.284,rescale,hybrid,False,4.1757674046905e-05,2.189524626091973e-05,1.9071570855741968
blend150fx_rescale,stack_pub151_rankraw,-1.0528958300004554e-05,0.0,2.595383722469069e-05,0.342,rescale,rankraw,False,1.0528958300004554e-05,2.6272958214719687e-05,0.4007526755820591
blend150fx_rescale,stack_pub86_hybrid,0.0003347365028665,0.0002199999999999,6.228855644884238e-05,0.0,rescale,hybrid,False,-0.0001147365028666,6.242219902524494e-05,-1.83807210669073
blend150fx_rescale,stack_pub88_mine_logit,0.0003525903607315,0.00021,6.227362728799526e-05,0.0,rescale,logit,False,-0.0001425903607315,6.240730183456751e-05,-2.2848345712731803
blend150fx_rescale,w16e_aonly,-4.189358453243752e-05,-6.0000000000060005e-05,2.0192981197002377e-05,0.018,rescale,h3+corr,False,-1.8106415467622483e-05,2.0601532862608992e-05,-0.8788868084901074
blend150fx_rescale,w16h_h3av6,-3.619213338645899e-05,-2.999999999997449e-05,1.919390337233689e-05,0.032,rescale,h3+corr,False,6.1921333864845e-06,1.9623266632578587e-05,0.31555059116428186
blend150fx_rescale,w16i_schemeavg,-4.312937907047232e-05,-4.999999999999449e-05,1.989639723175843e-05,0.018,rescale,h3+corr,False,-6.870620929522175e-06,2.0310915525169985e-05,-0.33827234035845727
blend150fx_rescale,w16l_maskw_h3,-3.320333586698254e-05,-2.999999999997449e-05,2.068329445824643e-05,0.054,rescale,h3+corr,False,3.2033358670080503e-06,2.108234655614014e-05,0.1519439906026539
blend150fx_rescale,w16n_finegrid,-4.315959713552253e-05,-4.999999999999449e-05,1.9864305764033547e-05,0.018,rescale,h3+corr,False,-6.840402864471962e-06,2.0279480026708846e-05,-0.3373066200643651
blend150fx_rescale,w16q_ens4avg,-3.898024337356532e-05,-6.0000000000060005e-05,1.9696038731458866e-05,0.024,rescale,ens4+corr,False,-2.1019756626494683e-05,2.01146863852707e-05,-1.0449954935358443
blend150fx_rescale,w16t_cellens4,-3.883578529195741e-05,-6.0000000000060005e-05,2.01173950497861e-05,0.022,rescale,ens4+corr,False,-2.1164214708102598e-05,2.0527451138800086e-05,-1.0310200991344185
blend150sx,blend150sx_hybrid,1.695657669731343e-05,2.999999999997449e-05,1.443194733412842e-05,0.126,ens4,hybrid,False,1.3043423302661061e-05,1.4998258916345025e-05,0.8696624971880174
blend150sx,blend150sx_logit,7.766489774496677e-05,0.0,2.2518993369066133e-05,0.0,ens4,logit,False,-7.766489774496677e-05,2.2886059709410685e-05,-3.3935460595268467
blend150sx,blend150sx_rankraw,1.1191238827756855e-05,2.000000000002e-05,1.825132069217611e-05,0.252,ens4,rankraw,False,8.808761172263143e-06,1.8702336048614955e-05,0.470997908997336
blend150sx,blend153,-1.2804797236976029e-06,0.0,5.392363976398085e-06,0.356,ens4,ens4,True,1.2804797236976029e-06,6.763450001339734e-06,0.18932345525493052
blend150sx,blend156,-8.556583837249221e-06,-2.000000000002e-05,1.0551611494045523e-05,0.196,ens4,ens4,True,-1.1443416162770777e-05,1.131384867266397e-05,-1.0114521144709903
blend150sx,blend156_h3,-1.3070350852406598e-05,-9.99999999995449e-06,1.2223635635239343e-05,0.14,ens4,h3,False,3.0703508524521084e-06,1.2887355617416625e-05,0.23824521830550566
blend150sx,blend156_rankraw,-3.0303213525151307e-06,0.0,2.026236822638971e-05,0.438,ens4,rankraw,False,3.0303213525151307e-06,2.066954844229728e-05,0.1466080094093401
blend150sx,blend156_rescale,7.93327979276004e-06,-9.99999999995449e-06,1.6765224686484512e-05,0.346,ens4,rescale,False,-1.793327979271453e-05,1.7255127511988324e-05,-1.0393014934404308
blend150sx,blend156w,-1.3609201621189726e-05,-9.99999999995449e-06,1.259456462316678e-05,0.146,ens4,w,False,3.6092016212352362e-06,1.3239702591591355e-05,0.2726044332391175
blend150sx,blend156w2,-1.3417815468153016e-05,-9.99999999995449e-06,1.2574757839356412e-05,0.146,ens4,w2,False,3.4178154681985262e-06,1.3220862354064587e-05,0.2585168332191101
blend150sx,blend158,-1.0178565754026536e-05,-2.000000000002e-05,1.0965732842264707e-05,0.158,ens4,ens4,True,-9.821434245993462e-06,1.1701024033587381e-05,-0.8393653596301809
blend150sx,blend158_h3,-1.527083999119938e-05,-9.99999999995449e-06,1.2579396909780592e-05,0.098,ens4,h3,False,5.270839991244891e-06,1.3225274790357445e-05,0.39854294710669175
blend150sx,blend158_hybrid,4.714769160418797e-06,1.0000000000065512e-05,1.7756553522578193e-05,0.414,ens4,hybrid,False,5.285230839646715e-06,1.8219820516867083e-05,0.29008138882344575
blend150sx,blend158_logit,7.165822130716926e-05,-2.000000000002e-05,2.5616351153290324e-05,0.006,ens4,logit,False,-9.165822130718926e-05,2.5939624381924754e-05,-3.533521532835245
blend150sx,blend158_rankraw,-3.3718286200912218e-06,0.0,2.0464289126173414e-05,0.444,ens4,rankraw,False,3.3718286200912218e-06,2.086752970780888e-05,0.16158254797305707
blend150sx,blend158_rescale,5.675084552181353e-06,-9.99999999995449e-06,1.693903709939036e-05,0.392,ens4,rescale,False,-1.5675084552135843e-05,1.7424053619097644e-05,-0.8996232963238334
blend150sx,blend159,-1.0329828609045856e-05,-2.000000000002e-05,1.119573126376201e-05,0.154,ens4,ens4,True,-9.670171390974142e-06,1.1916839564122895e-05,-0.8114711403925733
blend150sx,blend159_h3,-1.3888415527518738e-05,-9.99999999995449e-06,1.3057199674288204e-05,0.124,ens4,h3,False,3.8884155275642485e-06,1.3680538366632312e-05,0.28422971548022824
blend150sx,blend159av,-1.1828619263853923e-05,-2.000000000002e-05,1.1457878861412962e-05,0.12,ens4,ens4,True,-8.171380736166075e-06,1.2163455704259405e-05,-0.6717976317622152
blend150sx,blend159av_h3,-1.6124024603825227e-05,-9.99999999995449e-06,1.3266938536398615e-05,0.098,ens4,h3,False,6.124024603870737e-06,1.3880861817453746e-05,0.441184753829219
blend150sx,blend159av_w,-1.513033486888471e-05,-9.99999999995449e-06,1.3213170386370817e-05,0.106,ens4,w,False,5.13033486893022e-06,1.3829480768486334e-05,0.3709708957852469
blend150sx,blend159av_wh3,-1.6208828013342114e-05,-9.99999999995449e-06,1.3814775286835802e-05,0.102,ens4,wh3,False,6.208828013387624e-06,1.4405369932509054e-05,0.4310078840374634
blend150sx,blend160orig,-9.25952047536871e-06,-2.000000000002e-05,1.1526472350224634e-05,0.198,ens4,ens4,True,-1.0740479524651288e-05,1.2228091899685728e-05,-0.8783446847440955
blend150sx,blend160orig_h3,-1.3283029197119768e-05,-9.99999999995449e-06,1.3302024481618942e-05,0.132,ens4,h3,False,3.2830291971652787e-06,1.3914399806540574e-05,0.23594472221662519
blend150sx,blend160origm,-1.1196348750686091e-05,-2.000000000002e-05,1.11841531023917e-05,0.118,ens4,ens4,True,-8.803651249333907e-06,1.1905962677768e-05,-0.739432122172948
blend150sx,blend160origm_h3,-1.5606887202035402e-05,-9.99999999995449e-06,1.3025784717830735e-05,0.09,ens4,h3,False,5.606887202080912e-06,1.365055801723649e-05,0.4107441758059359
blend150sx,blendtop3,-1.641231154125844e-05,-9.99999999995449e-06,1.2668823360288575e-05,0.076,ens4,h3,False,6.41231154130395e-06,1.3310362579616685e-05,0.48175333338579973
blend150sx,stack_pub149_hybrid,1.473797701700974e-05,4.999999999999449e-05,1.7279875619945032e-05,0.192,ens4,hybrid,False,3.526202298298475e-05,1.7755584138727662e-05,1.9859680598214087
blend150sx,stack_pub151_fixed_rankraw,8.546171163970051e-06,1.0000000000065512e-05,2.0363128096786035e-05,0.342,ens4,rankraw,False,1.453828836095461e-06,2.076833292666466e-05,0.07000219233912976
